0	30.8	0	0	0	0	0	0	25.8	2.8	0	0	0	2.2	0	3.2	6.4	40.8	7.4
0	12.6	0	69.8	0	0	0	0	13.2	14.4	0	0	0	0	0	0	13	.2	34.4
0	7.4	0	1.6	0	0	1.8	0	13	0	0	.2	0	19.8	.2	0	0	0	0
0	48.4	0	0	3.8	0	0	0	.2	0	.4	0	0	4.4	32	0	0	0	4.4
0	.8	4.2	.6	11.6	0	0	0	0	0	0	0	7.6	2	0	0	0	3	.2
0	16.8	0	34	0	10.6	0	0	19.4	.4	0	3.4	0	0	0	0	0	8	9
0	2.4	0	7.8	8.8	8.6	0	0	0	10.6	12.8	0	8.2	.2	0	0	0	6.8	7.6
0	0	0	0	0	0	0	0	0	20.4	0	0	.6	6.4	17.2	0	0	0	3.2
0	25	0	0	67.8	6.8	0	0	0	66.6	0	4	6.8	0	32	0	0	0	0
0	.6	5	0	0	0	1.2	0	0	10.8	0	6.4	2	24.4	5.6	0	0	0	0
0	0	12.2	0	0	20.6	26.2	0	0	0	0	13.8	16	.2	.8	0	0	1.2	2.8
0	5.8	0	0	0	51.2	45.4	0	18.2	0	.6	0	4.8	0	13.4	0	0	1.4	0
0	0	0	0	0	48.2	0	0	13.8	0	18.8	0	52.6	3.6	6.2	0	0	.2	15.2
1.6	0	0	0	12	0	0	0	23.8	0	4.6	0	28.4	0	0	0	7.2	15	23.2
23.2	0	0	0	29.2	0	0	0	10.4	3	18.8	0	10.8	0	0	0	1.2	3	6
76	0	0	0	3.4	0	8.2	0	.8	0	9	0	0	3.8	0	0	27	0	0
.2	0	.2	0	0	0	10	0	18.8	0	20.2	0	0	.2	0	0	0	16.2	49
0	0	0	27.8	0	0	0	0	4.8	0	5.4	0	0	0	0	0	0	25	2.8
0	0	4.2	3.8	0	11.8	0	0	4.8	.2	.6	0	0	0	.4	0	6.4	6.6	0
0	0	32	0	25.6	32.4	0	0	0	0	0	0	7.2	1.4	3.2	1.2	0	66.4	3.2
1	0	34.6	8.8	25.8	29	0	0	0	29	0	0	0	0	.6	9.2	0	4	0
0	9.8	3.6	0	4.4	0	1.2	0	21.2	0	4.4	0	16.4	22.8	6.8	1.8	0	7	0
0	39.6	5.4	0	24.4	0	0	0	11.8	1.2	0	0	3.8	0	0	.2	0	3.4	0
13.2	0	.2	0	.2	0	0	0	1.2	.2	10.8	6.6	25.2	11.8	0	1.8	.2	.4	0
.2	0	0	1	6.4	0	41.4	0	1.4	0	3.2	0	0	8	0	.8	4.4	0	0
8.4	0	9	0	1	10.8	0	0	2	0	0	1	.2	9.4	0	12.6	.2	0	0
0	0	11.6	0	9.4	.8	0	0	18.4	0	0	0	0	5	0	.4	.8	0	50.8
0	4	5.4	0	0	0	0	0	6.4	0	5.2	2.6	0	13.4	0	0	0	0	69.6
0	0	0	0	23	0	0	0	0	.2	0	0	0	34.8	.6	2.4	59.2	0	22.2
0	0	0	0	0	0	0	0	0	7.8	0	11	4	31.8	6	29	33	0	55.2
0	0	0	25.8	5.4	0	0	0	0	11	0	.2	.2	.2	.4	28	5.8	0	.6
