0	0	0	0	0	0	0	0	0	0	0	0	.4	0	0	0	0	0	0
0	0	0	0	0	0	2.6	0	0	0	0	6.4	0	0	0	0	5.4	0	0
0	0	0	0	0	0	1.8	0	28	0	0	24	0	0	0	0	3.6	0	0
0	0	0	0	0	0	27	.6	37.4	15	0	0	0	0	0	0	4	0	0
0	0	0	1.4	0	17	0	.6	.2	1.8	0	38.8	0	13.2	0	0	.2	0	0
0	0	0	0	0	0	0	0	4.4	.2	2.8	1.2	0	1.4	0	12.6	0	2.6	0
0	0	0	0	8	0	1.2	0	.4	0	0	0	0	0	0	3.4	0	23.8	11.8
0	0	0	0	.4	17	0	0	0	0	0	0	0	0	0	0	0	7	3
0	0	0	1.4	.2	18	0	0	0	0	24.2	0	0	0	0	0	0	.2	0
0	0	0	0	3.8	0	1.4	0	0	2.2	0	0	7.4	0	0	0	0	0	0
0	1	0	0	0	0	2.4	0	0	.2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
0	0	0	0	0	.6	7.6	0	0	33.8	0	26	17	0	0	0	0	0	0
0	0	0	0	0	0	6	4.4	0	4.4	0	1.4	0	0	0	0	0	9.6	3.2
0	0	0	0	0	0	13.8	0	0	0	0	0	23.6	0	2	0	0	.2	.2
0	0	0	0	.2	0	.2	0	0	1	0	.2	.8	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.6	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	48.4	0	0	0	0	13	0	0	0	0	0	0	6	0	0	0	0	0
0	.8	0	15.6	0	7.6	.2	0	0	0	15.6	0	0	0	0	20.8	0	0	0
0	0	0	0	1.6	0	30.8	0	0	0	24.6	0	18.4	17.2	0	30.6	0	0	0
0	1.4	0	0	0	0	0	0	0	0	.2	0	4.4	0	0	0	0	0	0
0	0	0	0	0	0	0	2.4	10.4	0	0	0	.2	0	0	0	0	.4	0
0	0	0	2.4	0	.2	0	0	0	0	0	0	.2	0	0	0	0	11	0
0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	9.6	10	0	0	0
0	0	0	0	0	7.4	0	0	0	0	5.8	0	0	0	21.8	22	0	0	0
0	0	0	1.6	0	4.2	0	0	0	24.6	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	32.6	0	0	0	0	0	0	18.2	0
0	0	0	2.2	0	.2	44.2	0	2.2	0	34.4	0	0	0	0	0	0	0	0
