3.2	0	0	5.2	9	0	0	0	0	2.6	0	0	1.8	0	.8	0	0	10.8	0
0	0	0	3.4	21.2	0	0	0	0	0	0	0	4.6	0	0	0	0	12.4	0
0	0	0	0	0	0	0	0	0	0	0	0	40.4	0	0	0	1.4	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	.4	0	1.2	1	0
0	0	0	13.2	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0
0	0	0	.4	0	0	0	0	0	0	0	0	0	0	15.4	0	0	.4	0
18	0	0	0	0	0	0	0	0	0	0	0	0	.4	1.4	0	0	0	0
0	0	0	0	0	0	0	0	15.8	0	0	0	0	19.6	0	0	0	0	0
0	3.6	0	0	0	0	0	0	0	0	0	0	0	24.4	0	0	0	0	0
0	.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5.4	0	0	0	0	0	0	0	1.8	0	0	0	37.8	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	12.6	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0
6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6	6.8	0	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	15	0	0
0	0	0	0	.8	0	0	0	0	0	0	18	0	0	0	0	.2	0	0
0	0	0	.2	0	.4	0	.2	0	0	0	0	0	0	0	0	0	0	0
3.4	0	0	0	0	0	0	0	0	0	17.4	0	6.6	0	0	0	17.8	3	0
9	0	0	0	23.6	0	0	0	0	0	24.6	0	8.8	0	0	0	10.2	2.4	0
0	0	0	0	0	0	0	0	0	.2	40.4	1.8	0	0	0	0	0	0	6.2
0	0	0	0	0	0	0	9.2	0	0	0	1.4	0	0	0	0	0	0	0
0	0	0	0	6	.4	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	.8	0	11.8	0	0	0	0	.2	0
0	0	0	3	0	0	0	0	22	0	2	0	3.8	68.6	0	0	7	10.2	0
0	0	0	0	0	0	0	0	16.8	0	0	0	21	1.4	0	0	1.8	.4	0
0	0	0	0	0	1.8	0	0	15.6	0	0	0	0	15.6	0	0	.2	0	0
0	0	0	0	0	1.6	0	0	0	0	0	7	0	.2	0	0	0	0	0
0	0	0	0	.6	0	0	0	0	0	0	5.2	10.6	0	0	5.6	0	0	0
